split,method,sampling,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error,tune_val_auc,tune_best_params
split_8+8,Old,undersampling,0.748081,0.122008,0.503927,0.275261,0.078373,0.077449,0.724739,0.825111,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.03, ""max_depth"": -1, ""min_child_samples"": 100, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1, ""subsample"": 0.85}"
split_8+8,Old,oversampling,0.692751,0.090807,0.498912,0.282230,0.054108,0.118049,0.717770,0.789572,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1, ""subsample"": 0.85}"
split_8+8,Old,hybrid,0.724959,0.102305,0.529188,0.317073,0.060992,0.116799,0.682927,0.794131,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.2, ""max_depth"": -1, ""min_child_samples"": 50, ""n_estimators"": 500, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
split_8+8,New,none,0.879145,0.259587,0.753383,0.613240,0.164640,0.074448,0.386760,0.902260,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_depth"": -1, ""min_child_samples"": 100, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
split_8+8,New,undersampling,0.878690,0.317797,0.707501,0.522648,0.228311,0.042268,0.477352,0.902416,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 1.0}"
split_8+8,New,oversampling,0.848855,0.236818,0.649022,0.445993,0.161209,0.055523,0.554007,0.865123,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.05, ""max_depth"": 15, ""min_child_samples"": 50, ""n_estimators"": 800, ""num_leaves"": 100, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
split_8+8,New,hybrid,0.874282,0.257793,0.707037,0.533101,0.170000,0.062276,0.466899,0.877583,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": -1, ""min_child_samples"": 50, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.7}"
split_9+7,Old,none,0.751527,0.130886,0.514449,0.285714,0.084886,0.073697,0.714286,0.834325,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 0.7}"
split_9+7,Old,undersampling,0.736431,0.124200,0.552075,0.337979,0.076078,0.098208,0.662021,0.830951,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 0.7}"
split_9+7,Old,oversampling,0.704011,0.097098,0.517011,0.303136,0.057807,0.118216,0.696864,0.797951,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.2, ""max_depth"": 15, ""min_child_samples"": 100, ""n_estimators"": 800, ""num_leaves"": 100, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
split_9+7,Old,hybrid,0.752041,0.118717,0.582492,0.386760,0.070120,0.122718,0.613240,0.800459,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.2, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
split_9+7,New,none,0.884610,0.321113,0.654676,0.442509,0.251984,0.031430,0.557491,0.910047,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
split_9+7,New,undersampling,0.887146,0.326437,0.690350,0.494774,0.243568,0.036765,0.505226,0.910673,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.03, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 0.85}"
split_9+7,New,oversampling,0.851127,0.257919,0.617429,0.397213,0.190955,0.040267,0.602787,0.884084,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.2, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 0.7}"
split_9+7,New,hybrid,0.868244,0.235997,0.713787,0.550523,0.150190,0.074531,0.449477,0.879961,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 800, ""num_leaves"": 50, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
split_10+6,Old,none,0.769291,0.166795,0.589976,0.376307,0.107143,0.075031,0.623693,0.843676,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 50, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
split_10+6,Old,undersampling,0.790829,0.171769,0.573409,0.351916,0.113611,0.065694,0.648084,0.846842,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": -1, ""min_child_samples"": 50, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
split_10+6,Old,oversampling,0.753271,0.122011,0.613270,0.435540,0.070942,0.136474,0.564460,0.804545,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.2, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.85}"
split_10+6,Old,hybrid,0.781742,0.138177,0.600987,0.404181,0.083333,0.106378,0.595819,0.814378,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.2, ""max_depth"": 15, ""min_child_samples"": 50, ""n_estimators"": 800, ""num_leaves"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.7}"
split_10+6,New,none,0.879822,0.306761,0.710805,0.529617,0.215909,0.046019,0.470383,0.910893,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.03, ""max_depth"": 10, ""min_child_samples"": 20, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
split_10+6,New,undersampling,0.879357,0.355556,0.659282,0.445993,0.295612,0.025427,0.554007,0.909340,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 0.7}"
split_10+6,New,oversampling,0.850927,0.238946,0.646967,0.442509,0.163660,0.054106,0.557491,0.877720,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 100, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
split_10+6,New,hybrid,0.869160,0.280172,0.658532,0.452962,0.202808,0.042601,0.547038,0.890650,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.03, ""max_depth"": -1, ""min_child_samples"": 50, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 0.7}"
split_11+5,Old,none,0.787772,0.165906,0.592220,0.379791,0.106134,0.076532,0.620209,0.851753,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 10, ""min_child_samples"": 20, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
split_11+5,Old,undersampling,0.773701,0.171561,0.598222,0.386760,0.110228,0.074698,0.613240,0.843565,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 50, ""n_estimators"": 1000, ""num_leaves"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
split_11+5,Old,oversampling,0.746845,0.121588,0.553655,0.341463,0.073962,0.102293,0.658537,0.810580,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.1, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 0.7}"
split_11+5,Old,hybrid,0.789264,0.156269,0.634980,0.449477,0.094575,0.102960,0.550523,0.823076,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.1, ""max_depth"": -1, ""min_child_samples"": 50, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
split_11+5,New,none,0.877725,0.360839,0.662022,0.449477,0.301402,0.024927,0.550523,0.907857,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_depth"": -1, ""min_child_samples"": 50, ""n_estimators"": 500, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 0.7}"
split_11+5,New,undersampling,0.879800,0.316667,0.711767,0.529617,0.225854,0.043435,0.470383,0.904219,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
split_11+5,New,oversampling,0.858959,0.263566,0.586510,0.355401,0.209446,0.032097,0.644599,0.872859,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.05, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 0.7}"
split_11+5,New,hybrid,0.868350,0.274775,0.638836,0.425087,0.202995,0.039933,0.574913,0.884302,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
split_12+4,Old,none,0.788923,0.204651,0.542423,0.306620,0.153578,0.040434,0.693380,0.841423,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
split_12+4,Old,undersampling,0.790968,0.191450,0.581687,0.358885,0.130545,0.057190,0.641115,0.843011,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.2, ""max_depth"": -1, ""min_child_samples"": 50, ""n_estimators"": 500, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 0.7}"
split_12+4,Old,oversampling,0.762931,0.141298,0.617265,0.428571,0.084594,0.110963,0.571429,0.809117,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_samples"": 50, ""n_estimators"": 1000, ""num_leaves"": 100, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 0.7}"
split_12+4,Old,hybrid,0.798759,0.149087,0.668223,0.512195,0.087240,0.128220,0.487805,0.828204,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.2, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 0.85}"
split_12+4,New,none,0.863014,0.271863,0.687329,0.498258,0.186928,0.051855,0.501742,0.907392,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.1, ""max_depth"": -1, ""min_child_samples"": 100, ""n_estimators"": 500, ""num_leaves"": 50, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
split_12+4,New,undersampling,0.877399,0.301339,0.672157,0.470383,0.221675,0.039516,0.529617,0.908320,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.03, ""max_depth"": 10, ""min_child_samples"": 50, ""n_estimators"": 1000, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
split_12+4,New,oversampling,0.851288,0.227273,0.591293,0.365854,0.164835,0.044352,0.634146,0.877969,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.2, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
split_12+4,New,hybrid,0.861694,0.233918,0.717416,0.557491,0.148011,0.076782,0.442509,0.896653,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.03, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 100, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
split_13+3,Old,none,0.815154,0.208600,0.611798,0.397213,0.141439,0.057691,0.602787,0.847159,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 100, ""n_estimators"": 800, ""num_leaves"": 100, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 1.0}"
split_13+3,Old,undersampling,0.816799,0.195616,0.614652,0.404181,0.129032,0.065277,0.595819,0.855691,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.05, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
split_13+3,Old,oversampling,0.766602,0.143646,0.605006,0.407666,0.087183,0.102126,0.592334,0.806705,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_samples"": 50, ""n_estimators"": 1000, ""num_leaves"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
split_13+3,Old,hybrid,0.808877,0.173559,0.637637,0.445993,0.107744,0.088370,0.554007,0.825701,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.2, ""max_depth"": -1, ""min_child_samples"": 50, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
split_13+3,New,none,0.871695,0.281865,0.672648,0.473868,0.200590,0.045185,0.526132,0.900132,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": -1, ""min_child_samples"": 50, ""n_estimators"": 100, ""num_leaves"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
split_13+3,New,undersampling,0.873590,0.310748,0.668259,0.463415,0.233743,0.036348,0.536585,0.900029,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.03, ""max_depth"": -1, ""min_child_samples"": 50, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.7}"
split_13+3,New,oversampling,0.854030,0.189279,0.673316,0.498258,0.116830,0.090121,0.501742,0.869777,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.01, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 1.0}"
split_13+3,New,hybrid,0.854056,0.241546,0.642588,0.435540,0.167112,0.051938,0.564460,0.880860,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.1, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 50, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
split_14+2,Old,none,0.829773,0.193353,0.642024,0.445993,0.123433,0.075782,0.554007,0.849345,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
split_14+2,Old,undersampling,0.820351,0.220779,0.582708,0.355401,0.160126,0.044602,0.644599,0.851694,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.2, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 0.7}"
split_14+2,Old,oversampling,0.789560,0.170397,0.614458,0.411150,0.107468,0.081701,0.588850,0.809312,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.2, ""max_depth"": -1, ""min_child_samples"": 100, ""n_estimators"": 500, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 0.7}"
split_14+2,Old,hybrid,0.819098,0.159319,0.694563,0.554007,0.093037,0.129221,0.445993,0.825231,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 50, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
split_14+2,New,none,0.872861,0.296578,0.628157,0.407666,0.233068,0.032097,0.592334,0.834545,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.01, ""max_depth"": -1, ""min_child_samples"": 100, ""n_estimators"": 1000, ""num_leaves"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 1.0}"
split_14+2,New,undersampling,0.857774,0.257669,0.534627,0.292683,0.230137,0.023426,0.707317,0.841044,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 7, ""min_child_samples"": 100, ""n_estimators"": 200, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 0.7}"
split_14+2,New,oversampling,0.831337,0.224900,0.532455,0.292683,0.182609,0.031346,0.707317,0.812622,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 50, ""n_estimators"": 200, ""num_leaves"": 50, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
split_14+2,New,hybrid,0.851767,0.240076,0.647110,0.442509,0.164721,0.053689,0.557491,0.820776,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 100, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
split_15+1,Old,none,0.833608,0.228302,0.631416,0.421603,0.156533,0.054356,0.578397,0.848382,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 100, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 0.85}"
split_15+1,Old,undersampling,0.845193,0.215817,0.685342,0.508711,0.136961,0.076699,0.491289,0.859857,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.05, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
split_15+1,Old,oversampling,0.805564,0.169837,0.630120,0.435540,0.105485,0.088370,0.564460,0.820835,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.2, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
split_15+1,Old,hybrid,0.827418,0.172494,0.678681,0.515679,0.103569,0.106794,0.484321,0.828641,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": -1, ""min_child_samples"": 50, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
split_15+1,New,none,0.841764,0.247392,0.530982,0.289199,0.216146,0.025094,0.710801,0.801794,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.2, ""max_depth"": 7, ""min_child_samples"": 50, ""n_estimators"": 500, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 0.7}"
split_15+1,New,undersampling,0.856992,0.288066,0.596301,0.365854,0.237557,0.028095,0.634146,0.802006,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_child_samples"": 100, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 0.7}"
split_15+1,New,oversampling,0.818899,0.194690,0.433676,0.191638,0.197842,0.018591,0.808362,0.802271,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 100, ""n_estimators"": 200, ""num_leaves"": 50, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
split_15+1,New,hybrid,0.827771,0.207725,0.628487,0.421603,0.137813,0.063110,0.578397,0.795319,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 31, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1, ""subsample"": 0.85}"
